I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
vrp-n9-c15-sI,9,15,6,4.34166,2,687.44112,604.82623,80435.65689,77584.44696
vrp-n2-c21-sI,2,21,1,4.08248,2,426.51586,694.99554,0.0,30347.6923
vrp-n10-c23-sI,10,23,5,6.67795,2,510.96468,595.0368,54076.88589,37457.37611
vrp-n16-c28-sI,16,28,8,8.72613,2,584.11675,596.58354,72659.05869,70116.96772
vrp-n18-c32-sI,18,32,11,8.61005,2,514.93844,604.50886,68563.2325,55576.47364
vrp-n23-c23-sI,23,23,14,5.74078,2,530.41635,757.33532,65622.57751,67691.99025
vrp-n9-c28-sI,9,28,4,5.32541,3,536.36086,686.21817,46955.3181,57216.26339
vrp-n21-c43-sI,21,43,10,12.91685,3,536.07665,606.27604,63985.7009,102802.06995
vrp-n14-c51-sI,14,51,7,18.34436,2,539.89368,505.79466,53857.59994,54852.69486
vrp-n8-c21-sI,8,21,5,5.50645,2,533.85836,387.69427,62521.7905,5467.55043
vrp-n2-c43-sI,2,43,1,5.35413,2,370.78232,218.88874,0.0,29430.07046
vrp-n13-c16-sI,13,16,8,4.01083,2,567.50262,527.46841,60784.15919,70713.68003
vrp-n5-c32-sI,5,32,3,9.29157,2,653.65459,472.45337,51300.03417,5580.27221
vrp-n27-c50-sI,27,50,14,14.97153,2,496.40089,650.96797,56522.53628,62652.39467
vrp-n23-c38-sI,23,38,13,13.82122,2,571.50773,428.76379,73209.26337,48524.38222
vrp-n8-c20-sI,8,20,4,6.32456,2,635.10761,455.4479,84628.46505,33565.13567
vrp-n18-c26-sI,18,26,10,7.97607,2,592.91671,624.68295,66433.811,91422.61208
vrp-n29-c39-sI,29,39,15,10.96033,2,491.94067,538.13561,52748.02567,52694.03408
vrp-n26-c16-sI,26,16,13,4.3065,2,488.07698,467.31157,47742.20165,47682.80093
vrp-n25-c26-sI,25,26,11,8.33054,3,537.4281,539.9769,62685.67888,59315.84167
vrp-n25-c41-sI,25,41,13,11.74186,2,520.98655,554.14123,60862.5136,49710.66432
vrp-n29-c22-sI,29,22,14,6.09225,3,501.28259,512.02554,51370.24195,60677.09935
vrp-n4-c45-sI,4,45,2,7.83326,2,450.91458,663.89472,35005.41853,80348.43921
vrp-n11-c24-sI,11,24,5,5.11737,3,528.62608,587.00049,53597.19102,32711.45215
vrp-n17-c22-sI,17,22,10,5.32175,2,481.9426,445.42749,46743.95448,41667.84494
vrp-n13-c20-sI,13,20,8,5.09151,2,447.16538,389.7599,42481.16766,17273.87728
vrp-n4-c14-sI,4,14,3,4.81664,2,234.39753,170.75123,5304.82424,6530.93476
vrp-n5-c43-sI,5,43,3,11.78983,2,359.44509,562.20845,30982.3622,20697.87744
vrp-n19-c24-sI,19,24,9,6.66333,3,502.61371,445.85451,59638.77333,47723.92736
vrp-n4-c16-sI,4,16,2,5.38888,2,748.50597,427.6625,43261.37523,49328.93108
vrp-n7-c15-sI,7,15,4,3.9191,2,438.29843,461.45132,35614.4462,40648.1332
vrp-n18-c38-sI,18,38,10,12.28313,2,524.08477,511.68044,55176.46266,46220.06139
vrp-n24-c44-sI,24,44,13,13.37723,2,525.70014,502.93148,69117.46212,58502.83783
vrp-n12-c30-sI,12,30,5,9.62492,3,541.32819,395.20142,70053.97248,32778.75739
vrp-n10-c12-sI,10,12,6,3.39177,2,522.22674,412.567,45659.82922,28694.63712
vrp-n15-c35-sI,15,35,8,9.28015,2,517.74445,635.7843,76817.13769,54987.72443
vrp-n28-c27-sI,28,27,12,7.62701,3,515.80941,451.59418,57895.44501,56507.95992
vrp-n24-c22-sI,24,22,13,6.72309,2,517.42201,480.54871,60151.71387,71631.23199
vrp-n25-c16-sI,25,16,14,4.50049,2,533.53657,472.02124,63221.79529,49606.94034
vrp-n18-c18-sI,18,18,8,5.28469,3,482.96388,366.32907,56301.82632,50391.5176
vrp-n12-c35-sI,12,35,7,11.85414,2,435.02445,516.5896,49929.49686,31367.48282
vrp-n20-c23-sI,20,23,7,4.38043,3,536.93393,598.07527,64296.74491,84947.65749
vrp-n15-c31-sI,15,31,7,8.07557,3,431.62572,554.36224,36993.09559,46301.85436
vrp-n23-c33-sI,23,33,11,10.60848,3,456.45076,335.51176,46772.33556,17194.07861
vrp-n14-c27-sI,14,27,9,8.40793,2,478.90435,529.25804,52387.90207,26945.70741
vrp-n22-c39-sI,22,39,12,12.53336,2,564.58134,433.44026,66811.41464,30052.60655
vrp-n22-c13-sI,22,13,12,3.54608,2,529.80181,397.98416,53778.86774,22334.63586
vrp-n3-c40-sI,3,40,3,13.98883,1,402.28022,327.38693,16358.89682,2039.24586
vrp-n23-c13-sI,23,13,11,4.07546,3,508.90834,497.83363,53837.53609,54020.36474
vrp-n14-c25-sI,14,25,6,5.96508,3,507.43542,749.11786,73410.40864,32220.23251
vrp-n14-c30-sI,14,30,7,9.14233,2,539.38231,610.17298,63836.43005,36877.40536
vrp-n25-c15-sI,25,15,14,4.11449,2,469.57417,487.45839,45970.47811,51897.0143
vrp-n28-c12-sI,28,12,16,3.18849,2,550.64556,497.14383,63506.12553,59980.41669
vrp-n22-c47-sI,22,47,9,14.09205,3,507.79707,459.31898,72323.99902,27116.0693
vrp-n7-c12-sI,7,12,4,3.42783,2,502.33772,412.33126,51877.44356,6117.89135
vrp-n21-c17-sI,21,17,10,4.46127,3,496.22111,456.3438,55080.59124,41837.91771
vrp-n8-c28-sI,8,28,5,7.16473,2,500.10431,538.34571,76637.91538,10725.61
vrp-n9-c22-sI,9,22,5,6.19758,2,472.98712,711.05846,38154.78559,51970.61275
vrp-n13-c15-sI,13,15,8,4.35246,2,549.53087,633.36555,69333.44304,45585.21563
vrp-n6-c48-sI,6,48,5,13.57368,2,517.03573,601.55404,51726.15838,64105.07148
vrp-n28-c19-sI,28,19,15,4.77334,2,451.14326,571.13698,48012.88549,47093.1752
vrp-n24-c16-sI,24,16,13,4.35137,2,511.58685,584.32597,57840.33196,39534.60925
vrp-n3-c49-sI,3,49,1,6.57172,3,689.36302,368.27853,46180.92739,60672.58335
vrp-n2-c45-sI,2,45,2,16.35713,1,605.25094,614.73077,0.0,11816.33541
vrp-n14-c35-sI,14,35,7,10.16967,2,441.72223,541.00299,48979.34597,27742.42586
vrp-n13-c26-sI,13,26,7,7.91182,2,533.88849,644.38814,56461.4364,53792.54431
vrp-n9-c42-sI,9,42,5,12.78476,2,497.47193,436.50476,43393.14817,38826.42712
vrp-n3-c42-sI,3,42,2,12.27548,2,404.66079,360.86972,7314.88842,21045.84339
vrp-n20-c28-sI,20,28,11,7.66948,2,524.93428,457.19262,59318.68829,51336.54253
vrp-n7-c16-sI,7,16,4,4.91013,2,585.43075,681.40096,77440.41694,25299.47582
vrp-n27-c16-sI,27,16,12,5.1364,3,542.00416,460.52569,70816.29146,34783.40142
vrp-n6-c40-sI,6,40,4,11.55643,2,387.98465,440.15534,27462.23854,32993.26898
vrp-n18-c41-sI,18,41,11,14.18008,2,518.51619,483.49874,53558.38851,37630.50525
vrp-n10-c49-sI,10,49,5,14.89245,2,452.14015,559.91036,54551.55942,40683.20308
vrp-n14-c26-sI,14,26,8,7.494,2,435.31457,408.13135,41981.18766,39427.78646
vrp-n14-c40-sI,14,40,7,12.61216,2,443.17983,425.76953,54153.78299,48272.39981
vrp-n17-c49-sI,17,49,8,12.93812,3,473.09498,372.0412,57385.74959,23214.31861
vrp-n21-c14-sI,21,14,13,3.7342,2,438.68252,738.9166,42073.36733,60742.54282
vrp-n25-c39-sI,25,39,13,12.07692,2,513.83919,590.83949,61272.74243,63507.50185
vrp-n17-c12-sI,17,12,10,3.80424,2,488.98546,743.67682,48941.52466,58157.31747
vrp-n18-c35-sI,18,35,10,10.40882,2,484.74302,540.68992,46843.20928,56154.37728
vrp-n4-c25-sI,4,25,3,7.86384,2,593.77113,814.86973,65804.0052,10731.2848
vrp-n10-c28-sI,10,28,6,7.74383,2,538.47826,482.48183,49731.39051,23355.81199
vrp-n18-c40-sI,18,40,8,9.64896,3,448.72425,415.47655,43482.17393,29882.09929
vrp-n22-c41-sI,22,41,12,11.2576,2,529.35427,531.09949,60794.87059,56352.15461
vrp-n20-c29-sI,20,29,10,8.40797,2,521.11256,620.99836,56536.88078,62212.17837
vrp-n25-c27-sI,25,27,13,7.94061,2,553.47284,717.42845,65144.99901,74667.59187
vrp-n21-c18-sI,21,18,12,4.87975,2,511.13542,447.60804,53354.88705,66446.40866
vrp-n13-c15-sI,13,15,7,4.70345,2,539.51768,368.87856,51774.05114,23423.94557
vrp-n13-c41-sI,13,41,7,11.42344,2,514.84852,601.98648,57754.33577,35046.28595
vrp-n29-c44-sI,29,44,15,12.09224,2,566.37693,488.0635,72300.93836,47108.04502
vrp-n6-c38-sI,6,38,4,12.12856,2,653.18435,517.7245,73462.7506,10733.97845
vrp-n25-c16-sI,25,16,12,4.6141,3,500.50216,434.91998,52037.98124,45271.29016
vrp-n10-c46-sI,10,46,6,16.30951,2,519.48506,605.70647,76241.61945,28099.70397
vrp-n7-c48-sI,7,48,4,12.73529,2,583.39614,564.81503,61326.00673,72270.12214
vrp-n21-c43-sI,21,43,12,13.18158,2,521.00144,649.14881,59450.89719,53316.27984
vrp-n11-c27-sI,11,27,7,7.80313,2,594.02154,640.30119,58576.86767,100989.69709
vrp-n7-c20-sI,7,20,5,6.23373,2,459.74645,588.30773,45678.85864,52816.40255
vrp-n9-c18-sI,9,18,5,5.58928,2,548.80895,627.2538,41904.69706,92717.06181
vrp-n26-c38-sI,26,38,13,11.69127,2,561.13329,484.06977,65193.26521,31373.22444
vrp-n23-c49-sI,23,49,11,12.95445,3,434.6556,416.20856,45807.06244,44446.52433
vrp-n4-c18-sI,4,18,3,6.91086,2,508.9717,516.2009,36831.18119,11116.30217
vrp-n20-c12-sI,20,12,11,3.01245,2,415.511,455.52996,34510.49207,43993.94576
vrp-n26-c22-sI,26,22,14,7.2111,2,551.32655,427.57894,69712.71736,66943.13179
vrp-n17-c35-sI,17,35,9,9.39546,2,476.30705,567.45303,47325.83739,46438.07156
vrp-n20-c29-sI,20,29,12,8.71494,2,495.88958,600.23008,52540.15732,75950.78231
vrp-n15-c12-sI,15,12,7,3.15981,3,421.59203,810.18275,33573.87521,45764.0348
vrp-n25-c47-sI,25,47,13,14.60222,2,463.02586,658.58826,51315.61997,53611.54257
vrp-n18-c41-sI,18,41,7,12.03711,3,550.51221,442.93108,64952.6765,61955.32215
vrp-n17-c31-sI,17,31,11,7.46845,2,509.60051,378.47845,50357.61729,25642.41922
vrp-n7-c31-sI,7,31,4,10.18577,2,647.94695,587.47433,71895.14264,34301.90313
vrp-n12-c42-sI,12,42,7,14.56225,2,545.35052,471.48616,59715.33678,49221.01415
vrp-n2-c48-sI,2,48,2,13.91242,1,867.75566,530.04606,0.0,63012.62808
vrp-n19-c19-sI,19,19,11,5.24667,2,561.09178,598.2244,71320.2837,101987.47408
vrp-n25-c51-sI,25,51,11,15.26511,3,498.6872,415.87669,56866.57522,27300.04412
vrp-n6-c51-sI,6,51,4,16.87529,2,631.64341,1019.64414,123504.06258,24707.6153
vrp-n24-c41-sI,24,41,14,12.68385,2,540.31938,516.96376,59552.60594,57714.44896
vrp-n20-c36-sI,20,36,11,11.21426,2,496.07801,481.215,53885.44269,70591.1297
vrp-n9-c14-sI,9,14,5,2.72029,2,507.76648,685.37445,54195.15025,61879.95723
vrp-n9-c33-sI,9,33,4,11.43722,3,502.37077,409.26273,43646.39032,22282.42243
vrp-n23-c31-sI,23,31,10,7.04549,3,493.76654,716.09084,56628.4317,37305.22677
vrp-n15-c46-sI,15,46,6,11.59135,3,534.71323,685.27885,58586.27326,44440.26184
vrp-n20-c20-sI,20,20,11,6.77263,2,476.60634,522.66573,48809.31774,53060.90582
vrp-n12-c22-sI,12,22,7,6.84313,2,493.73507,372.68371,56990.01941,31649.74478
vrp-n23-c28-sI,23,28,13,7.98947,2,492.79327,553.31911,58331.48148,65068.11611
vrp-n25-c31-sI,25,31,14,8.7764,2,526.87485,426.38205,65863.82255,22674.98157
vrp-n11-c49-sI,11,49,5,13.32369,3,520.6576,520.345,60932.49769,47296.00954
vrp-n24-c26-sI,24,26,13,6.95701,2,566.33636,467.65232,77540.18522,70031.399
vrp-n4-c43-sI,4,43,2,13.18484,2,536.85978,446.95606,104734.72246,66986.36721
vrp-n6-c38-sI,6,38,4,14.31141,2,391.85795,558.45062,25583.94979,54068.7434
vrp-n26-c23-sI,26,23,12,5.4569,3,446.76214,343.26534,61177.30943,49312.59752
vrp-n27-c39-sI,27,39,14,10.58463,2,462.77061,556.35961,43960.30197,62223.4667
vrp-n15-c13-sI,15,13,8,4.0601,2,567.72371,395.17206,61465.22177,23752.34341
vrp-n23-c49-sI,23,49,12,15.50756,2,555.47004,472.52243,65689.51703,54054.91721
vrp-n21-c20-sI,21,20,11,6.76174,2,514.5951,485.94058,62877.08081,30225.29093
vrp-n15-c37-sI,15,37,8,9.01041,2,492.71151,366.2349,47587.53156,26210.90034
vrp-n26-c42-sI,26,42,13,11.47407,2,502.64293,646.67681,59347.91486,60118.05986
vrp-n27-c48-sI,27,48,14,13.49698,2,504.46816,597.65031,51950.13951,74296.39638
vrp-n4-c34-sI,4,34,3,10.22937,2,416.25787,305.55578,47872.31241,69745.91318
vrp-n28-c13-sI,28,13,13,3.67561,3,499.31172,432.77719,58553.47303,29189.03335
vrp-n15-c31-sI,15,31,9,9.41326,2,492.30183,496.79603,75195.9305,98103.80167
vrp-n8-c25-sI,8,25,5,8.62812,2,552.5314,467.70687,78991.76591,28152.42255
vrp-n5-c42-sI,5,42,3,10.1653,2,592.95134,564.59503,48992.32001,113784.07926
vrp-n8-c30-sI,8,30,4,9.77273,2,421.68814,407.5847,37147.94636,20198.0298
vrp-n21-c31-sI,21,31,13,9.29776,2,569.72544,632.1528,65672.78637,74958.10305
vrp-n28-c32-sI,28,32,15,8.20632,2,511.8138,394.29079,54258.3389,31217.9717
vrp-n18-c42-sI,18,42,10,12.28178,2,555.15503,510.84401,74568.91007,11323.30717
vrp-n27-c33-sI,27,33,15,9.29176,2,559.19807,420.38309,75522.93311,26189.82722
vrp-n6-c48-sI,6,48,4,15.52352,2,455.28916,412.20273,43270.54677,86935.18424
vrp-n3-c33-sI,3,33,2,9.75641,2,655.12224,478.232,29425.8231,80537.54049
vrp-n21-c37-sI,21,37,10,12.32388,3,527.6,486.94496,54460.68424,68150.34231
vrp-n5-c50-sI,5,50,4,16.6007,2,463.43676,503.87831,65146.76739,44917.77997
vrp-n20-c37-sI,20,37,11,9.9632,2,468.49185,346.04806,43704.85836,22366.11036
vrp-n26-c43-sI,26,43,13,12.11366,2,441.41872,447.93724,45665.05716,61757.34068
vrp-n29-c46-sI,29,46,13,12.12898,3,466.70387,491.24632,49930.17918,35792.90845
vrp-n12-c35-sI,12,35,7,8.78272,2,469.68494,309.42284,46992.24281,29807.41427
vrp-n6-c17-sI,6,17,4,4.83187,2,583.27222,843.74168,113549.0183,8638.56515
vrp-n15-c33-sI,15,33,7,8.53463,3,493.01099,588.54967,51492.63002,80568.32882
vrp-n28-c35-sI,28,35,14,8.90029,2,461.51738,503.19345,47013.15941,35951.36782
vrp-n2-c35-sI,2,35,1,7.87401,2,875.47232,775.21164,0.0,19984.38015
vrp-n21-c44-sI,21,44,12,13.21477,2,444.10628,641.30153,45993.709,43061.31026
vrp-n29-c14-sI,29,14,14,4.36196,3,580.38911,512.70695,73218.73461,66884.17582
vrp-n6-c33-sI,6,33,3,9.63412,2,554.73676,538.19671,51006.13607,72770.04128
vrp-n6-c33-sI,6,33,3,10.36084,2,631.18984,558.68033,39957.08179,40330.02726
vrp-n21-c18-sI,21,18,11,5.18202,2,481.85906,548.14568,54776.85585,76781.03715
vrp-n9-c47-sI,9,47,6,15.11589,2,507.46377,536.97955,60516.81024,71589.16538
vrp-n17-c16-sI,17,16,8,3.75648,3,512.48929,569.75269,56219.27741,44756.39238
vrp-n19-c18-sI,19,18,10,4.48776,2,542.02262,475.46129,61160.47136,65937.55518
vrp-n24-c15-sI,24,15,11,3.95495,3,540.18682,393.92969,57834.10588,13653.51414
vrp-n12-c40-sI,12,40,7,14.45335,2,302.66344,336.95634,20389.36121,23507.96558
vrp-n9-c43-sI,9,43,5,11.63142,2,669.7474,620.77215,81090.50378,50924.55318
vrp-n7-c40-sI,7,40,4,13.34576,2,459.69019,532.91455,34227.92945,50218.28721
vrp-n17-c41-sI,17,41,10,11.39959,2,556.31133,647.35176,63673.02573,43589.2659
vrp-n5-c34-sI,5,34,3,9.84886,2,472.502,489.23487,38187.28359,37586.11287
vrp-n23-c34-sI,23,34,11,8.79858,3,499.27832,412.62873,55420.78919,28860.53048
vrp-n16-c25-sI,16,25,7,6.81236,3,525.06219,533.06719,55059.62138,40206.06761
vrp-n14-c50-sI,14,50,10,13.77276,2,538.98853,477.1252,58582.38695,35326.4638
vrp-n17-c41-sI,17,41,8,12.85916,3,522.46173,457.9304,49182.49293,35068.05546
vrp-n23-c20-sI,23,20,11,5.53712,3,542.29554,550.86851,59603.83485,58077.3568
vrp-n10-c28-sI,10,28,6,7.45122,2,554.35691,500.62701,61453.8853,44878.91316
vrp-n28-c37-sI,28,37,15,8.70387,2,537.28294,501.86925,61454.19766,66815.51075
vrp-n17-c14-sI,17,14,9,3.90828,2,467.48003,594.27457,47536.64595,32218.51344
vrp-n12-c17-sI,12,17,6,4.87355,2,545.99403,557.77298,53349.38503,64732.78372
vrp-n26-c27-sI,26,27,14,7.55301,2,489.36867,388.30739,54659.14435,44237.97155
vrp-n6-c51-sI,6,51,4,15.44311,2,410.61925,643.17022,33662.5799,31826.81923
vrp-n18-c31-sI,18,31,9,8.34339,2,548.12673,449.34521,73608.81493,13183.35008
vrp-n23-c15-sI,23,15,11,4.0104,3,537.44574,593.93043,60744.43356,95928.39014
vrp-n27-c25-sI,27,25,15,6.43056,2,509.02662,442.88201,56022.98375,61497.78961
vrp-n27-c12-sI,27,12,13,2.92835,3,514.73916,495.43389,56140.04243,60411.80718
vrp-n16-c12-sI,16,12,8,3.0656,2,447.42487,376.06362,40084.13151,33613.50081
vrp-n18-c29-sI,18,29,9,7.83592,2,609.064,479.75821,73279.62064,48534.29698
vrp-n28-c42-sI,28,42,12,11.72059,3,511.22955,558.67387,65332.93684,84976.22974
vrp-n5-c13-sI,5,13,3,4.48764,2,471.44664,341.62732,56624.5795,39730.88131
vrp-n16-c18-sI,16,18,9,5.08203,2,582.09165,701.65553,63265.07809,100949.52422
vrp-n11-c21-sI,11,21,8,7.17635,2,559.20425,637.40934,60618.86798,74904.10475
vrp-n25-c38-sI,25,38,16,11.82866,2,481.8021,578.29558,49029.33712,71044.58433
vrp-n9-c37-sI,9,37,4,11.38464,3,444.22587,527.5209,44766.48323,12888.62279
vrp-n14-c20-sI,14,20,7,4.97817,2,574.90123,477.58456,60261.97237,36742.98692
vrp-n8-c47-sI,8,47,5,15.47758,2,547.20346,550.97741,73484.86451,71061.92106
vrp-n4-c48-sI,4,48,3,12.16553,2,492.38884,620.64287,25146.36145,67900.09306
vrp-n5-c18-sI,5,18,3,4.32049,2,568.47617,380.69287,57604.13282,37439.61067
vrp-n25-c12-sI,25,12,10,2.56859,3,560.87874,521.44525,64585.44589,62971.79883
vrp-n8-c38-sI,8,38,5,12.56784,2,363.84986,685.48629,20366.74371,32619.76371
vrp-n21-c47-sI,21,47,10,14.83713,3,493.91904,504.5022,60105.1477,48433.43279
vrp-n23-c49-sI,23,49,12,14.4674,2,430.89064,498.91587,46532.95725,25960.45903
vrp-n8-c46-sI,8,46,3,7.91779,3,561.2703,537.34109,60102.79922,103633.51366
vrp-n20-c39-sI,20,39,9,10.3899,3,544.27105,580.72403,60876.23316,62626.49232
vrp-n14-c15-sI,14,15,7,5.04645,2,583.5218,421.80171,64111.0482,29557.85212
vrp-n13-c31-sI,13,31,7,9.21733,2,591.04303,549.59025,69499.43748,38287.75615
vrp-n24-c46-sI,24,46,14,13.62668,2,556.95864,625.73589,61837.61338,58433.57167
vrp-n8-c35-sI,8,35,6,10.38636,2,516.30732,432.29199,56885.55814,41912.49991
vrp-n21-c20-sI,21,20,11,5.74168,2,579.25373,432.25808,67582.88989,35081.27077
vrp-n16-c32-sI,16,32,10,9.83989,2,585.20181,602.022,73449.4859,90348.32991
vrp-n21-c38-sI,21,38,13,12.03301,2,549.76035,450.21705,59895.41915,58762.97261
vrp-n21-c26-sI,21,26,12,5.92864,2,521.52405,614.22385,57847.95727,79692.99556
vrp-n12-c30-sI,12,30,5,8.11092,3,555.80688,616.89509,64093.76187,65885.76602
vrp-n3-c39-sI,3,39,2,12.4298,2,646.5582,457.23725,78557.742,78927.70191
vrp-n6-c26-sI,6,26,4,8.06858,2,491.5264,533.38374,39237.21686,47820.83092
vrp-n14-c21-sI,14,21,6,6.68797,3,530.01156,559.90847,63949.65087,49736.58164
vrp-n26-c38-sI,26,38,10,9.39267,3,471.10719,608.2002,52199.74481,35909.63165
vrp-n4-c42-sI,4,42,3,15.8619,2,557.28649,449.78961,63809.55837,49602.33144
vrp-n15-c25-sI,15,25,5,5.52834,3,525.06484,559.37211,62280.46727,89238.69623
vrp-n13-c17-sI,13,17,7,5.25328,2,485.5553,511.96949,48389.13236,42072.31904
vrp-n16-c28-sI,16,28,10,8.20161,2,511.34946,581.38298,58311.93695,55319.77066
vrp-n7-c48-sI,7,48,4,14.64102,2,551.93037,485.0439,56041.58332,36854.21068
vrp-n15-c14-sI,15,14,8,3.77026,2,498.27267,505.4125,48463.53928,82103.24668
vrp-n7-c30-sI,7,30,5,7.44878,2,428.00767,595.11871,28970.63638,43015.35792
vrp-n22-c18-sI,22,18,11,4.72255,2,462.12542,516.01578,47255.5903,48670.70929
vrp-n16-c44-sI,16,44,8,14.66276,2,487.92828,495.3562,45978.48194,63176.59793
vrp-n11-c12-sI,11,12,9,3.18416,2,528.38254,392.43901,51288.04782,25072.82004
vrp-n21-c47-sI,21,47,12,13.10416,2,564.9684,723.12153,68989.75095,55739.88537
vrp-n9-c26-sI,9,26,5,8.94204,2,434.1491,389.38798,46197.25846,29893.45772
vrp-n13-c50-sI,13,50,6,12.10667,3,525.11335,647.39499,69587.34377,30042.74096
vrp-n18-c33-sI,18,33,8,8.10697,3,472.66539,595.94135,48705.90726,37363.13807
vrp-n18-c30-sI,18,30,9,7.78378,2,480.15452,448.69347,63225.59626,85117.58049
vrp-n26-c16-sI,26,16,14,3.92138,2,495.49186,539.40949,48619.43457,43235.95663
vrp-n2-c28-sI,2,28,1,4.96655,2,275.50315,682.53747,0.0,18770.9577
vrp-n22-c23-sI,22,23,12,7.12884,2,428.77938,548.86969,43625.21443,43413.7633
vrp-n18-c44-sI,18,44,13,12.85138,2,516.31131,496.86593,83590.54903,83078.65901
vrp-n26-c34-sI,26,34,12,10.1738,3,548.39079,651.37956,72071.18667,108786.45268
vrp-n9-c38-sI,9,38,5,10.71868,2,477.16715,415.80701,46719.73778,25963.93191
vrp-n23-c30-sI,23,30,13,8.19203,2,498.32339,357.70955,62417.99217,31795.64532
vrp-n11-c50-sI,11,50,6,12.64472,2,545.67982,618.68769,61014.19484,55816.99453
vrp-n5-c26-sI,5,26,2,5.46707,3,550.21845,526.43626,46537.68167,35687.62833
vrp-n22-c30-sI,22,30,12,8.73881,2,499.04236,469.44102,61642.36675,68778.51798
vrp-n9-c14-sI,9,14,4,4.71593,3,482.56334,676.52901,77153.77672,54485.07751
vrp-n20-c44-sI,20,44,11,13.17026,2,556.34771,492.37226,60354.72362,50765.06248
vrp-n14-c38-sI,14,38,8,10.63621,2,500.93062,471.81351,46121.72192,48473.69584
vrp-n14-c44-sI,14,44,7,12.82636,2,444.77894,513.76869,37673.98154,52693.52814
vrp-n25-c18-sI,25,18,13,4.5677,2,554.78583,667.50845,69955.5261,70952.12104
vrp-n22-c39-sI,22,39,14,11.90114,2,431.37271,438.38195,36628.05473,44836.06458
vrp-n15-c32-sI,15,32,10,10.28348,2,512.58211,583.56789,48485.3788,63393.43116
vrp-n9-c44-sI,9,44,5,12.71377,2,458.06656,376.71059,57153.89264,36654.28642
vrp-n28-c22-sI,28,22,16,5.67071,2,536.8335,554.19869,58916.9963,63163.39138
vrp-n6-c46-sI,6,46,4,14.00437,2,537.93557,635.21594,98482.35169,101844.61853
vrp-n19-c20-sI,19,20,11,5.09019,2,527.99116,472.59715,66220.02789,42912.54608
vrp-n6-c30-sI,6,30,2,6.36316,3,559.3083,407.63002,53500.0061,59752.99715
vrp-n5-c30-sI,5,30,3,9.63933,2,451.98486,599.94235,28707.15294,18357.03854
vrp-n20-c15-sI,20,15,9,3.70512,3,522.8157,499.35858,58276.98415,45145.33661
vrp-n6-c42-sI,6,42,3,11.42321,2,392.90067,249.36427,19674.49836,14873.8479
vrp-n26-c13-sI,26,13,12,3.79408,3,506.46785,496.68672,49506.18769,52201.41802
vrp-n11-c26-sI,11,26,5,6.84957,3,462.11891,551.80934,36585.36159,46103.89834
vrp-n18-c49-sI,18,49,10,14.5225,2,591.98437,433.309,77307.9453,24760.25085
vrp-n17-c23-sI,17,23,9,6.14461,2,556.76322,419.82085,61390.50217,24599.14381
vrp-n10-c37-sI,10,37,6,9.28431,2,450.91476,582.0185,37693.8438,24542.45394
vrp-n22-c37-sI,22,37,11,10.76805,2,496.83324,397.58316,52801.47777,20764.49431
vrp-n15-c15-sI,15,15,8,4.13635,2,512.29329,417.68288,59195.16339,61740.92512
vrp-n12-c48-sI,12,48,5,11.54666,3,474.34633,450.04132,38394.53995,50880.90763
vrp-n4-c46-sI,4,46,3,15.55635,2,477.44688,331.90128,67554.03828,10386.65158
vrp-n4-c17-sI,4,17,2,5.1923,2,497.88241,390.88914,14281.62381,28640.44236
vrp-n8-c37-sI,8,37,5,11.87694,2,621.86422,508.37363,99355.03098,37735.97058
vrp-n25-c16-sI,25,16,13,4.29961,2,499.23579,488.73909,55428.44653,71105.9382
vrp-n19-c25-sI,19,25,11,7.87083,2,480.20869,470.29982,52646.6738,37012.73615
vrp-n23-c30-sI,23,30,10,8.87559,3,504.52836,542.96614,52002.53934,46889.50641
vrp-n28-c21-sI,28,21,12,5.79002,3,487.71496,454.03327,53467.69251,33731.11105
vrp-n3-c19-sI,3,19,2,5.30919,2,674.87388,398.28618,18891.08634,52230.78624
vrp-n27-c43-sI,27,43,16,13.76683,2,574.4269,521.12438,70061.54736,66795.5558
vrp-n18-c21-sI,18,21,8,6.38558,3,569.83497,524.4452,77708.1027,67895.29069
vrp-n8-c15-sI,8,15,5,4.95411,2,582.37175,518.77351,60649.6084,20313.45588
vrp-n19-c48-sI,19,48,7,11.4241,3,474.18173,554.74223,47425.03185,58239.17462
vrp-n15-c26-sI,15,26,7,6.4997,3,485.73432,651.13608,50687.33293,53938.44481
vrp-n4-c16-sI,4,16,2,3.38231,2,419.4134,403.95794,23125.32526,54788.70654
vrp-n10-c47-sI,10,47,6,16.87827,2,472.14151,319.42521,47597.24228,33981.21654
vrp-n29-c49-sI,29,49,17,14.7483,2,510.63674,670.22622,68273.0547,43048.87784
vrp-n3-c17-sI,3,17,1,2.54951,3,405.27008,321.28822,13998.41102,3970.7182
vrp-n14-c15-sI,14,15,7,3.61232,2,507.01687,614.30968,58242.79432,48969.98943
vrp-n26-c17-sI,26,17,15,4.56623,2,594.6161,502.27002,72865.44271,56236.23343
vrp-n2-c14-sI,2,14,1,2.62467,2,533.30677,407.51713,0.0,42476.52598
vrp-n14-c14-sI,14,14,9,4.02989,2,474.64864,523.39329,55091.19236,16596.51822
vrp-n23-c33-sI,23,33,12,10.16317,2,456.99085,672.62431,47318.4387,73019.04796
vrp-n25-c38-sI,25,38,10,7.62431,3,504.36093,436.73814,50322.84026,44252.00831
