I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
vrp-n128-c166-s3,128,166,65,45.67291,2,515.42055,539.21992,57997.09704,59130.59382
vrp-n148-c155-s3,148,155,74,43.43653,2,496.08171,456.78064,57082.09846,52730.85899
vrp-n125-c236-s3,125,236,65,64.58755,2,513.87311,610.75725,61387.92747,60639.64282
vrp-n138-c169-s3,138,169,65,49.6626,3,495.10276,505.37448,53796.4163,59005.3635
vrp-n102-c177-s3,102,177,49,54.97173,3,511.65151,433.47928,59736.87882,36563.36361
vrp-n145-c211-s3,145,211,72,60.66838,3,514.40947,527.78649,60240.24278,58648.73437
vrp-n144-c206-s3,144,206,69,60.09481,3,536.31588,776.02545,63562.52938,78618.74218
vrp-n136-c207-s3,136,207,67,61.94637,3,505.44291,539.25885,57170.28022,50710.84489
vrp-n124-c155-s3,124,155,61,44.71253,3,523.77551,387.44756,60781.11507,25156.41104
vrp-n110-c242-s3,110,242,52,69.0168,3,497.98306,491.03416,57722.07716,53184.94881
vrp-n120-c183-s3,120,183,61,52.80994,2,553.73434,571.41857,67475.13818,75687.57083
vrp-n102-c188-s3,102,188,50,58.21775,3,498.0799,386.79489,57327.61601,27577.02261
vrp-n105-c215-s3,105,215,55,59.58965,2,534.33262,554.40865,64331.90292,57416.05384
vrp-n100-c246-s3,100,246,48,70.56192,3,536.57569,573.12134,65287.70629,68605.51959
vrp-n145-c261-s3,145,261,72,71.66599,3,507.74173,588.94043,58674.19353,70595.67802
vrp-n121-c181-s3,121,181,59,49.0491,3,520.55281,483.50446,61163.9871,50951.11676
vrp-n141-c258-s3,141,258,70,73.96414,3,516.40745,616.96397,59924.22492,76119.29411
vrp-n137-c138-s3,137,138,68,40.39668,3,508.41988,550.66706,58015.521,53919.89884
vrp-n149-c113-s3,149,113,72,32.74333,3,533.0248,584.44706,62956.11685,66422.21881
vrp-n137-c162-s3,137,162,72,46.92694,2,521.14062,466.98235,61599.70666,43124.68502
vrp-n128-c185-s3,128,185,62,51.33987,3,530.2052,426.268,62509.02237,31025.09727
vrp-n132-c197-s3,132,197,66,57.9574,2,520.34638,392.97275,59856.363,25525.81688
vrp-n143-c185-s3,143,185,70,54.37166,3,510.17576,421.32677,59950.86952,40595.52344
vrp-n135-c201-s3,135,201,66,59.11715,3,505.81395,614.53769,59535.58343,73736.90024
vrp-n100-c141-s3,100,141,55,41.56246,2,539.42051,481.65573,66240.95187,40557.76867
vrp-n146-c217-s3,146,217,71,64.18846,3,506.15654,553.37043,59427.06001,58874.30195
vrp-n132-c239-s3,132,239,68,67.02584,2,525.24188,452.16053,61432.31246,44662.10417
vrp-n143-c167-s3,143,167,75,48.70047,2,534.05956,561.50029,63750.05313,76473.43404
vrp-n120-c132-s3,120,132,65,37.82758,2,527.97632,449.22221,63380.54841,46689.2593
vrp-n122-c224-s3,122,224,62,65.13842,2,506.86512,566.82562,56925.32945,63639.89076
vrp-n110-c209-s3,110,209,56,58.8728,2,479.5179,436.6379,53925.78588,50536.67285
vrp-n126-c210-s3,126,210,61,59.96792,3,514.37696,519.42881,60012.43741,55665.47957
vrp-n106-c178-s3,106,178,55,50.65134,2,552.29026,630.70863,66766.15677,72796.67119
vrp-n106-c134-s3,106,134,53,39.81075,2,479.51531,577.82587,52839.5643,49827.26689
vrp-n114-c138-s3,114,138,54,35.23459,3,516.86019,485.6059,61647.99639,61318.14862
vrp-n131-c246-s3,131,246,71,74.19702,2,519.4067,478.43693,60259.51808,39447.43599
vrp-n115-c186-s3,115,186,53,50.57605,3,539.17196,535.6295,65122.00436,60326.49873
vrp-n110-c192-s3,110,192,55,52.39289,2,538.61473,478.72059,64869.88206,46150.8239
vrp-n112-c231-s3,112,231,58,65.9091,2,536.80781,463.51565,65377.26564,45611.89571
vrp-n115-c159-s3,115,159,56,48.02575,3,487.94892,450.23125,53647.0578,41277.44033
vrp-n144-c226-s3,144,226,73,65.96687,2,514.50203,650.56657,58817.90041,72731.13533
vrp-n111-c221-s3,111,221,54,62.46005,3,540.20049,451.65823,63713.91154,45672.94112
vrp-n106-c223-s3,106,223,51,60.12093,3,530.33451,555.56721,64918.34117,48902.06891
vrp-n106-c192-s3,106,192,51,53.13159,3,500.15703,395.12311,55341.70701,34254.57283
vrp-n120-c244-s3,120,244,60,73.97989,2,528.22182,419.34752,65069.08346,24668.17814
vrp-n103-c139-s3,103,139,55,40.20188,2,482.30938,364.41074,53602.8666,25484.07155
vrp-n135-c176-s3,135,176,70,49.74864,2,503.8686,413.73956,57291.19602,28613.24339
vrp-n131-c255-s3,131,255,69,74.83021,2,499.77052,596.9805,57116.90624,61642.8634
vrp-n116-c199-s3,116,199,61,56.83842,2,466.3727,552.79145,51063.62979,58976.47468
vrp-n122-c224-s3,122,224,60,61.86646,3,532.93173,521.65168,62841.35397,51693.13939
vrp-n143-c153-s3,143,153,68,44.39567,3,509.13117,531.96485,58334.74799,47832.37974
vrp-n115-c267-s3,115,267,61,75.77252,2,541.02059,522.21738,67567.36687,75634.05147
vrp-n106-c152-s3,106,152,52,44.52045,3,504.68587,607.00227,58995.74604,66981.2717
vrp-n116-c202-s3,116,202,60,63.31387,2,520.54046,407.24317,62092.71072,40734.23192
vrp-n124-c174-s3,124,174,62,53.35876,2,539.4554,570.90568,64991.86613,66195.90893
vrp-n134-c155-s3,134,155,67,46.79404,2,533.58854,573.70001,62624.02862,65747.43353
vrp-n112-c262-s3,112,262,61,76.1978,2,544.75338,631.79889,67040.58339,95023.66718
vrp-n106-c144-s3,106,144,49,41.4358,3,512.82494,541.06479,58492.39593,67476.18109
vrp-n107-c121-s3,107,121,56,35.94838,2,548.22956,423.57395,65439.29618,23893.46029
vrp-n120-c140-s3,120,140,56,40.92169,3,543.16925,689.12012,65412.01333,84568.14407
vrp-n125-c201-s3,125,201,64,57.66988,2,538.99795,513.10058,65091.39612,68804.69728
vrp-n110-c152-s3,110,152,51,39.40729,3,527.83885,527.36299,62314.32753,51753.84645
vrp-n112-c162-s3,112,162,59,45.88997,2,517.7175,424.51741,61018.89645,33732.17814
vrp-n142-c143-s3,142,143,76,39.21391,2,503.94912,451.78426,58374.70863,49602.37117
vrp-n125-c260-s3,125,260,59,75.72475,3,492.68175,610.75114,55442.9747,70408.98879
vrp-n112-c151-s3,112,151,61,43.99907,2,520.7383,531.16922,60484.23372,62857.02293
vrp-n127-c117-s3,127,117,67,33.33634,2,528.83759,601.97682,63745.56416,70372.51399
vrp-n103-c244-s3,103,244,49,68.48523,3,529.86653,716.06298,62130.84745,75902.24981
vrp-n138-c262-s3,138,262,68,78.58257,3,532.54679,672.37659,66172.13665,61173.03967
vrp-n114-c200-s3,114,200,62,59.58494,2,514.02274,399.50646,59667.78314,28037.91233
vrp-n106-c196-s3,106,196,60,61.23592,2,507.76479,612.69425,59625.82901,83306.84721
vrp-n120-c249-s3,120,249,55,74.62073,3,522.36163,574.75108,64501.65933,75062.62083
vrp-n113-c115-s3,113,115,56,33.8333,3,523.97069,598.23074,59895.14992,55678.89676
vrp-n117-c206-s3,117,206,61,63.54361,2,525.15149,450.93431,63125.19517,46077.29278
vrp-n101-c252-s3,101,252,47,77.11812,3,538.29531,587.00962,63120.01475,72654.4326
vrp-n106-c229-s3,106,229,50,69.78124,3,503.30906,610.76613,59002.13399,69807.92275
vrp-n143-c221-s3,143,221,64,60.17284,3,512.65282,527.38544,57530.35542,63516.32652
vrp-n149-c155-s3,149,155,80,45.77254,2,518.90423,438.50211,59095.73303,39053.85909
vrp-n135-c148-s3,135,148,67,40.72568,3,515.7678,599.8278,59372.02094,65808.91083
vrp-n100-c195-s3,100,195,56,55.9918,2,524.83945,688.85774,62544.05891,89408.37587
vrp-n130-c222-s3,130,222,63,64.13275,3,481.55743,486.21929,52145.92858,43053.38789
vrp-n106-c153-s3,106,153,52,46.27531,3,537.04787,470.63461,65129.48984,57112.32574
vrp-n123-c129-s3,123,129,63,37.44861,2,528.93103,507.66396,63523.5247,46545.64803
vrp-n129-c196-s3,129,196,69,54.35869,2,519.12596,480.04516,60684.06891,49666.49234
vrp-n115-c184-s3,115,184,60,52.99249,2,510.4395,411.98621,60678.48087,32443.01917
vrp-n102-c219-s3,102,219,52,65.37555,2,531.61531,462.1313,62522.63788,51418.08324
vrp-n102-c233-s3,102,233,52,69.44768,2,525.40654,481.02081,63256.58753,59038.62847
vrp-n125-c124-s3,125,124,63,33.8534,2,513.4274,515.19704,60425.21725,62166.0462
vrp-n125-c110-s3,125,110,65,32.40327,2,511.37808,605.92083,59391.71322,56415.39665
vrp-n116-c157-s3,116,157,59,46.66567,2,533.06783,592.06793,62731.68486,65684.57685
vrp-n129-c197-s3,129,197,61,56.27686,3,515.49105,404.94485,59622.7045,36725.65377
vrp-n119-c215-s3,119,215,60,60.31947,2,516.21284,712.97612,61173.2844,94493.51309
vrp-n107-c269-s3,107,269,52,76.92245,3,532.10492,554.05085,62872.45551,67283.79984
vrp-n120-c201-s3,120,201,57,55.69781,3,564.91578,450.50708,70952.13227,33612.31217
vrp-n102-c156-s3,102,156,56,44.08356,2,535.2774,626.49252,63485.19911,63122.17583
vrp-n129-c239-s3,129,239,66,70.55451,2,530.15625,451.92428,64318.8855,26496.4689
vrp-n130-c111-s3,130,111,70,32.38767,2,533.35016,545.98667,64299.61184,66361.87514
vrp-n106-c250-s3,106,250,53,72.88739,2,512.60035,588.94606,58738.21201,66008.47596
vrp-n111-c183-s3,111,183,59,53.01414,2,499.14472,415.72317,55836.8683,30521.00229
vrp-n114-c220-s3,114,220,61,61.68111,2,523.25532,519.00082,60134.28112,58064.86064
vrp-n110-c211-s3,110,211,54,61.2457,3,508.27788,652.60921,57844.52469,64643.04616
vrp-n120-c252-s3,120,252,59,71.17576,3,514.05605,417.54331,58082.97019,36357.45981
vrp-n146-c242-s3,146,242,76,72.83825,2,527.78296,438.33116,61817.75501,37369.86256
vrp-n117-c198-s3,117,198,56,59.8096,3,528.58672,797.0433,63242.64012,71608.92351
vrp-n143-c115-s3,143,115,70,33.08049,3,522.98141,584.62654,59661.2255,73241.19933
vrp-n104-c191-s3,104,191,46,55.62978,3,517.57735,604.08098,61340.98513,72862.76959
vrp-n101-c152-s3,101,152,52,44.0765,2,513.14522,410.87268,60488.82897,35529.62514
vrp-n106-c196-s3,106,196,52,59.10522,3,532.71055,574.80933,62296.65249,65841.2469
vrp-n121-c142-s3,121,142,65,39.59336,2,511.26131,488.30278,59166.42133,52307.75712
vrp-n103-c193-s3,103,193,56,57.58867,2,500.64983,511.88461,57387.04424,67784.59607
vrp-n144-c237-s3,144,237,70,64.49625,3,509.78203,428.04834,58256.06108,43463.91103
vrp-n145-c203-s3,145,203,77,58.34244,2,521.45158,443.55765,61015.10944,45117.06415
vrp-n139-c203-s3,139,203,72,58.10757,2,559.0481,459.1453,69887.33004,34449.79241
vrp-n102-c202-s3,102,202,49,56.02941,3,547.59766,445.60984,67369.84323,40474.57499
vrp-n122-c206-s3,122,206,57,60.84397,3,530.85271,586.19494,63942.45964,71664.74748
vrp-n137-c161-s3,137,161,72,48.28869,2,524.88815,500.84946,60557.46093,46990.34968
vrp-n116-c207-s3,116,207,61,59.37801,2,520.23053,496.68262,61345.97734,57966.89889
vrp-n121-c257-s3,121,257,57,71.30754,3,545.9147,559.76423,65820.56776,66361.37565
vrp-n133-c204-s3,133,204,65,58.77022,3,500.77759,479.04345,57593.91273,46200.51142
vrp-n113-c208-s3,113,208,59,61.14133,2,511.5982,427.73987,60211.03062,38870.12114
vrp-n100-c207-s3,100,207,48,54.4756,3,525.23925,565.88998,61925.25629,55942.01652
vrp-n116-c218-s3,116,218,57,62.37981,3,542.4558,624.45337,65468.96753,77444.26572
vrp-n128-c186-s3,128,186,65,49.5615,2,509.87284,437.03784,59419.85829,41006.43684
vrp-n119-c217-s3,119,217,56,62.81157,3,537.35006,551.98713,63813.22672,63076.72258
vrp-n118-c145-s3,118,145,64,38.19405,2,507.55529,718.61508,57145.59996,83712.07449
vrp-n106-c215-s3,106,215,54,62.85262,2,526.19938,560.93405,60514.52972,57590.15809
vrp-n105-c191-s3,105,191,54,56.04853,2,519.46905,384.37132,60020.16145,23660.50684
vrp-n133-c227-s3,133,227,69,64.46497,2,524.32516,421.59402,61668.96276,36566.57702
vrp-n145-c244-s3,145,244,79,68.90541,2,498.82637,396.42623,56282.7421,38558.25816
vrp-n111-c150-s3,111,150,55,43.27202,3,533.1231,454.93696,61513.69939,41299.21597
vrp-n125-c216-s3,125,216,65,64.25113,2,520.90952,530.50432,60967.20032,68863.53343
vrp-n102-c123-s3,102,123,54,34.94972,2,529.06869,574.52551,62262.35811,61057.28569
vrp-n116-c234-s3,116,234,57,65.93625,3,510.35232,566.66028,58663.61947,66694.28084
vrp-n134-c240-s3,134,240,77,70.94622,2,503.47617,483.15197,57081.01058,52531.38355
vrp-n106-c259-s3,106,259,55,71.35324,2,507.36806,441.32427,58179.41181,39454.53687
vrp-n133-c214-s3,133,214,68,62.28327,2,499.93744,704.15591,56660.6313,68835.01408
vrp-n149-c198-s3,149,198,70,56.59189,3,518.7947,378.03898,60822.54559,21199.4641
vrp-n140-c220-s3,140,220,65,62.56325,3,514.91961,682.75251,60438.66619,92370.13596
vrp-n145-c222-s3,145,222,73,65.50653,2,526.54986,483.04997,61271.82472,52623.05652
vrp-n108-c157-s3,108,157,54,47.73883,2,476.71525,525.31749,51403.64602,44261.48614
vrp-n137-c135-s3,137,135,66,39.35889,3,537.62839,667.96529,63828.58673,84197.78715
vrp-n107-c191-s3,107,191,56,56.47216,2,499.28355,450.2769,57178.07397,47705.19459
vrp-n118-c149-s3,118,149,64,43.92261,2,510.5751,551.80079,58836.40441,59117.12697
vrp-n115-c184-s3,115,184,64,53.94342,2,519.3873,476.74437,60000.64598,60672.03186
vrp-n109-c153-s3,109,153,58,42.91574,2,533.17285,602.00171,63593.93599,62755.28043
vrp-n140-c120-s3,140,120,69,32.50671,3,536.02823,446.4326,66428.20241,29663.67703
vrp-n142-c162-s3,142,162,69,47.162,3,518.76391,553.706,60221.92366,62827.53493
vrp-n110-c127-s3,110,127,56,36.21,2,503.3825,386.54495,56915.87363,29783.13101
vrp-n110-c246-s3,110,246,53,67.15111,3,484.60665,400.49988,53928.49867,31542.83285
vrp-n119-c219-s3,119,219,61,68.18263,2,510.63074,585.36129,58634.30562,63101.22028
vrp-n132-c219-s3,132,219,67,61.71277,2,515.1325,729.84129,62234.62991,64695.75348
vrp-n129-c119-s3,129,119,69,33.95864,2,506.92779,383.10156,57666.42328,22500.54898
vrp-n122-c118-s3,122,118,63,35.18827,2,529.07564,461.12464,63580.24177,61941.41495
vrp-n143-c248-s3,143,248,65,69.20394,3,514.36164,649.81875,59750.99998,81792.41962
vrp-n110-c157-s3,110,157,61,45.16394,2,539.61168,489.79277,63488.35694,46873.03443
vrp-n100-c155-s3,100,155,53,49.79304,2,536.4685,527.71988,65396.44103,58507.04243
vrp-n117-c242-s3,117,242,63,66.14462,2,534.85482,581.99828,64427.77599,68928.94999
vrp-n108-c187-s3,108,187,54,53.00502,2,507.42533,455.8193,57071.40772,40719.47284
vrp-n139-c118-s3,139,118,69,33.69294,3,544.80322,612.91297,68806.73301,56897.80755
vrp-n114-c127-s3,114,127,58,36.06597,2,512.85357,597.90007,58561.46914,60189.63869
vrp-n133-c193-s3,133,193,71,58.04089,2,501.48885,570.92772,56726.19116,56434.95884
vrp-n106-c133-s3,106,133,56,36.55398,2,525.90851,591.53636,62238.00688,56043.93024
vrp-n128-c170-s3,128,170,66,49.03262,2,501.10182,462.35796,57861.39586,46520.27188
vrp-n123-c173-s3,123,173,60,48.47838,3,515.2818,415.28024,60909.54202,38895.50708
vrp-n130-c236-s3,130,236,68,67.37312,2,522.7013,476.80461,62511.33545,51441.65896
vrp-n130-c157-s3,130,157,70,42.42475,2,544.7641,580.49957,67074.18371,71380.64792
vrp-n129-c157-s3,129,157,61,44.52412,3,495.96549,626.95728,56342.01588,74512.50638
vrp-n146-c201-s3,146,201,79,55.78157,2,535.70603,557.21464,63956.1196,60545.22325
vrp-n138-c182-s3,138,182,69,51.85078,2,518.21117,596.12655,60153.77373,68176.29327
vrp-n116-c161-s3,116,161,59,47.32845,2,509.68343,675.40648,58343.28917,73420.93806
vrp-n131-c134-s3,131,134,60,38.91872,3,493.42933,469.60306,56870.7436,43312.17333
vrp-n102-c157-s3,102,157,58,44.33865,2,532.91131,483.32302,63377.78226,50364.03438
vrp-n114-c112-s3,114,112,58,33.96865,2,534.44403,412.40885,64325.49588,29011.54127
vrp-n122-c118-s3,122,118,62,32.71125,2,517.04372,597.54136,58914.46974,67674.48147
vrp-n114-c240-s3,114,240,59,69.13431,2,527.40158,392.00179,63865.61183,24871.12032
vrp-n139-c263-s3,139,263,74,75.01907,2,521.42276,644.63555,61358.4726,87762.34333
vrp-n131-c258-s3,131,258,68,79.46625,2,541.83139,524.0197,65637.83256,50262.82085
vrp-n133-c155-s3,133,155,64,45.0892,3,517.57553,459.17768,62822.01093,41251.97047
vrp-n149-c136-s3,149,136,73,38.38458,3,540.66887,406.61309,65528.27925,26869.82924
vrp-n124-c210-s3,124,210,65,58.04293,2,523.33615,570.76999,62513.41111,72062.9343
vrp-n132-c216-s3,132,216,70,62.42659,2,525.24156,412.84419,61642.99633,28736.82905
vrp-n141-c155-s3,141,155,73,47.0077,2,518.43303,451.69387,60861.43744,47782.88785
vrp-n126-c116-s3,126,116,67,33.047,2,525.67804,520.39181,61351.4746,61442.33969
vrp-n102-c250-s3,102,250,51,71.00328,2,549.39827,443.71956,66862.16291,36659.18008
vrp-n123-c249-s3,123,249,65,71.00545,2,511.52392,595.38342,58542.79071,75686.70442
vrp-n136-c158-s3,136,158,64,48.67284,3,518.93443,448.807,60255.57223,50173.93476
vrp-n146-c199-s3,146,199,73,58.62624,2,517.44552,457.75365,60935.64195,51854.95073
vrp-n100-c187-s3,100,187,54,50.13655,2,525.0217,546.83177,62801.59584,71678.64907
vrp-n136-c217-s3,136,217,68,61.63311,2,519.56842,404.46634,60002.24598,27040.03826
vrp-n114-c233-s3,114,233,55,63.19612,3,518.53925,513.57771,60853.87252,56985.92991
vrp-n101-c169-s3,101,169,47,50.07827,3,507.70647,453.37355,57468.31431,41334.52174
vrp-n111-c207-s3,111,207,62,55.56865,2,539.08095,548.4682,66430.79863,68542.42463
vrp-n112-c117-s3,112,117,59,33.89664,2,534.29699,444.94477,63313.90527,35647.07701
vrp-n149-c265-s3,149,265,78,79.41123,2,520.74976,536.85076,60673.32021,60970.47907
vrp-n128-c112-s3,128,112,63,30.29348,3,522.62123,469.51411,60762.40409,45702.23579
vrp-n138-c212-s3,138,212,72,60.99644,2,507.35092,420.89088,61039.21706,38215.10166
vrp-n125-c191-s3,125,191,60,53.76623,3,540.35307,619.95638,65803.38179,72716.98662
vrp-n149-c189-s3,149,189,76,53.29985,2,540.12645,664.50302,66780.38036,73726.44932
vrp-n149-c269-s3,149,269,76,77.22317,2,521.11787,420.65669,61944.75284,35546.34525
vrp-n125-c243-s3,125,243,64,68.57591,2,539.73521,448.36981,63180.7608,42399.77469
vrp-n104-c166-s3,104,166,50,46.40941,3,487.603,409.95555,52262.06373,38037.23045
vrp-n123-c111-s3,123,111,61,32.37269,3,510.25988,556.99296,59399.63579,60584.08369
vrp-n148-c210-s3,148,210,77,62.78004,2,516.08311,556.52262,60564.55931,54950.53878
vrp-n108-c168-s3,108,168,56,47.1936,2,500.92578,500.41336,57598.04943,62939.264
vrp-n125-c188-s3,125,188,60,50.8854,3,516.27651,560.88568,59006.60929,65472.30593
vrp-n112-c239-s3,112,239,54,68.56462,3,501.78715,371.49055,56384.70781,23373.59733
vrp-n108-c212-s3,108,212,49,61.47108,3,520.1542,454.89811,59698.3146,44924.27572
vrp-n148-c151-s3,148,151,76,45.58223,2,539.43424,470.21234,64347.90888,43276.42267
vrp-n147-c248-s3,147,248,78,70.43586,2,542.68843,526.22401,67370.78406,49526.49841
vrp-n147-c238-s3,147,238,80,67.38794,2,535.13473,501.01927,64160.49237,40937.72894
vrp-n106-c253-s3,106,253,53,76.61103,2,546.48224,447.16711,65676.82789,43861.3588
vrp-n147-c239-s3,147,239,73,65.98734,3,513.1387,478.72781,61619.48257,49953.04979
vrp-n111-c182-s3,111,182,58,55.27773,2,505.27562,535.48615,56477.79673,67191.9252
vrp-n135-c129-s3,135,129,68,35.8077,2,517.61416,600.26663,61938.19003,77310.95707
vrp-n106-c176-s3,106,176,56,52.92159,2,547.18416,590.71374,68133.60626,60510.47889
vrp-n138-c125-s3,138,125,64,35.25504,3,528.38844,613.83637,62721.88568,65913.44827
vrp-n113-c204-s3,113,204,57,61.2921,2,516.0772,415.91272,59272.96054,28160.46887
vrp-n108-c238-s3,108,238,55,75.41646,2,523.78505,449.84475,63764.31721,38339.45203
vrp-n131-c252-s3,131,252,72,72.57492,2,531.51744,510.18334,63173.08334,59202.4592
vrp-n121-c114-s3,121,114,62,31.91075,2,517.06701,402.29417,60614.62429,31647.30197
vrp-n142-c203-s3,142,203,74,55.68332,2,519.70158,567.92274,61713.56937,57462.4373
vrp-n103-c173-s3,103,173,55,52.38867,2,570.23797,529.94333,73429.90871,91755.74722
vrp-n109-c225-s3,109,225,60,61.07627,2,529.18444,503.45067,61874.17161,56293.30296
vrp-n101-c268-s3,101,268,49,79.96804,3,542.52642,432.29685,65616.24718,27223.54325
vrp-n139-c197-s3,139,197,67,58.04767,3,506.02751,406.62977,58238.47412,34247.6816
vrp-n110-c180-s3,110,180,59,48.97079,2,512.55856,556.42565,61276.63933,66506.91302
vrp-n129-c157-s3,129,157,65,44.63139,2,510.93728,564.22674,59558.13297,61003.24296
vrp-n122-c201-s3,122,201,63,56.48705,2,524.15905,494.85642,63599.90633,52230.71502
vrp-n110-c245-s3,110,245,54,72.63965,3,524.61725,569.64366,62930.55377,75112.84633
vrp-n121-c269-s3,121,269,56,76.03849,3,528.30707,442.17705,64293.89471,32779.90895
vrp-n117-c158-s3,117,158,63,45.12737,2,504.51134,409.43625,57135.20799,30119.45539
vrp-n115-c124-s3,115,124,59,36.45662,2,498.78774,589.87051,56031.50433,59883.38878
vrp-n133-c138-s3,133,138,66,37.13444,3,507.40564,408.65674,60228.68554,30930.68727
vrp-n126-c230-s3,126,230,64,66.71027,2,525.86223,709.61113,63950.39719,73688.10437
vrp-n102-c168-s3,102,168,56,52.54958,2,533.02292,394.3603,66444.23129,25285.99886
vrp-n143-c154-s3,143,154,70,44.81571,3,533.64583,570.35247,64807.31801,86529.92868
vrp-n115-c190-s3,115,190,64,54.85886,2,522.01332,417.19459,59725.31782,33564.14065
vrp-n101-c147-s3,101,147,48,42.82223,3,518.87284,644.41331,62883.81626,52416.98441
vrp-n122-c196-s3,122,196,58,55.93715,3,531.07194,430.28002,62286.09562,27305.48088
vrp-n121-c209-s3,121,209,66,57.97315,2,504.77237,479.74217,58219.10313,57484.43363
vrp-n116-c260-s3,116,260,59,71.07668,2,523.9145,420.67343,61899.59559,29032.95343
vrp-n145-c120-s3,145,120,70,33.35469,3,524.66045,575.72278,60385.42043,72991.26117
vrp-n116-c155-s3,116,155,61,43.68429,2,521.26407,580.91959,59523.84984,69904.55132
vrp-n148-c201-s3,148,201,78,55.46653,2,503.9041,444.13169,57340.10872,50937.80976
vrp-n119-c209-s3,119,209,55,59.53318,3,520.45528,482.09791,60012.9397,56787.05529
vrp-n116-c263-s3,116,263,57,78.96583,3,506.88608,393.56285,59462.21197,23356.43867
vrp-n112-c201-s3,112,201,56,56.5418,2,486.24766,772.32544,53857.83848,60721.04226
vrp-n101-c223-s3,101,223,49,66.34561,3,501.6776,409.19375,57211.48121,29447.06618
vrp-n118-c214-s3,118,214,56,64.08843,3,538.70733,563.42252,62937.83718,68067.86951
vrp-n112-c123-s3,112,123,56,34.69358,2,500.81029,622.42527,55347.99491,70840.06013
vrp-n130-c239-s3,130,239,62,67.84415,3,543.18812,599.3863,66149.74396,70140.38204
vrp-n123-c261-s3,123,261,62,77.43339,2,523.27895,419.76447,61024.68291,33038.07913
vrp-n115-c240-s3,115,240,62,72.16841,2,504.81604,503.1215,58599.72929,55960.89291
vrp-n126-c258-s3,126,258,59,75.08539,3,531.8861,485.07953,61705.0672,49134.2432
vrp-n133-c214-s3,133,214,68,58.14158,2,528.90711,509.4521,64014.33279,52076.25818
